restart_count,cpu_usage_pct,memory_usage_pct,pod_ready,last_exit_code,waiting_reason,oom_killed_count,image_pull_errors,failed_scheduling_events,readiness_probe_failures,label
0,0.0,40.0,1,0,Running,0,0,0,0,healthy
7,85.9,72.6,0,2,CrashLoopBackOff,0,0,0,7,probe_failure
0,10.6,36.1,1,0,Running,0,0,0,0,healthy
0,24.2,39.6,1,0,Running,0,0,0,0,healthy
0,4.7,49.2,1,0,Running,0,0,0,0,healthy
0,17.8,24.6,0,0,ContainerCreating,0,0,7,0,scheduling_failure
4,57.9,92.4,0,139,CrashLoopBackOff,2,0,0,1,oom_killed
0,12.7,38.7,1,0,Unknown,0,0,0,1,healthy
1,23.5,83.4,0,134,CrashLoopBackOff,3,0,0,3,oom_killed
6,82.6,71.1,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
0,34.0,51.2,1,0,Running,0,0,0,0,healthy
1,54.1,54.6,0,1,Running,0,0,0,1,probe_failure
7,76.4,69.0,0,1,Error,0,0,0,3,probe_failure
5,56.6,100.0,0,134,CrashLoopBackOff,2,0,0,0,oom_killed
1,39.3,40.4,1,0,Unknown,0,0,0,0,healthy
9,67.1,25.9,0,1,Running,0,0,0,5,crash_loop
4,71.4,57.1,0,0,Error,0,0,0,7,probe_failure
8,86.2,70.7,0,1,Error,0,0,0,5,probe_failure
5,52.7,85.3,0,139,OOMKilled,0,0,0,2,oom_killed
1,19.3,30.0,1,0,Running,0,0,0,1,healthy
0,1.2,33.2,1,0,Running,0,0,0,0,healthy
0,26.4,38.4,1,0,Running,0,0,0,0,healthy
9,79.6,59.8,0,1,Error,0,0,0,2,probe_failure
1,24.7,52.8,1,0,Running,0,0,0,0,healthy
5,77.1,61.4,0,1,Error,0,0,0,4,probe_failure
0,45.0,76.2,0,1,Error,0,0,0,1,crash_loop
5,71.6,83.4,0,90,OOMKilled,3,0,0,1,oom_killed
0,29.4,42.7,1,0,Running,0,0,0,0,healthy
11,73.3,63.8,0,1,CrashLoopBackOff,0,0,0,2,probe_failure
0,38.8,53.5,1,0,Running,0,0,0,0,healthy
1,15.0,14.5,0,0,Pending,0,0,5,0,scheduling_failure
7,76.9,69.4,0,1,Error,0,0,0,5,probe_failure
0,63.5,100.0,0,0,Error,0,0,0,6,crash_loop
0,22.8,32.9,1,0,Running,0,0,0,0,healthy
1,14.4,11.1,0,0,ErrImagePull,0,8,0,0,image_pull_error
0,2.2,48.3,1,0,Unknown,0,0,0,0,healthy
3,42.6,90.8,0,137,Error,1,0,0,3,oom_killed
1,19.1,22.7,1,0,Running,0,0,0,0,healthy
0,27.6,17.6,1,0,Running,0,0,0,0,healthy
0,0.4,26.8,1,0,Unknown,0,0,0,0,healthy
0,22.2,39.0,1,0,Running,0,0,0,0,healthy
8,73.1,82.6,0,1,Error,0,0,0,5,probe_failure
0,42.6,41.0,1,0,Running,0,0,0,0,healthy
8,76.4,62.7,1,2,Error,0,0,0,2,probe_failure
0,35.4,37.0,1,0,Running,0,0,0,0,healthy
0,15.6,47.6,1,0,Running,0,0,0,1,healthy
1,47.1,50.6,0,0,Error,0,0,0,5,probe_failure
1,27.3,73.9,1,0,Unknown,0,0,0,0,healthy
0,31.0,49.8,1,0,Running,0,0,0,1,healthy
10,79.0,67.8,0,1,Error,0,0,0,3,probe_failure
11,59.8,75.1,0,1,CrashLoopBackOff,0,0,0,5,probe_failure
1,14.9,18.6,0,0,Pending,0,0,8,1,scheduling_failure
0,36.1,28.2,1,0,Running,0,0,0,0,healthy
0,11.1,19.4,0,0,Unschedulable,0,0,4,1,scheduling_failure
0,35.9,50.0,1,0,Running,0,0,0,0,healthy
1,38.6,60.2,1,0,Running,0,0,0,0,healthy
7,65.8,62.0,0,1,Running,0,0,0,3,crash_loop
0,41.5,50.7,1,0,Running,0,0,0,0,healthy
0,5.4,6.1,0,0,ContainerCreating,0,0,8,1,scheduling_failure
1,26.0,45.2,1,0,Running,0,0,0,0,healthy
5,72.8,89.7,0,132,Error,0,0,0,3,oom_killed
0,45.4,44.6,1,0,Running,0,0,0,0,healthy
0,34.6,28.0,1,0,Running,0,0,0,0,healthy
0,5.4,11.1,0,0,Unschedulable,0,0,2,0,scheduling_failure
1,22.3,40.3,1,0,Running,0,0,0,0,healthy
1,30.3,95.5,0,90,OOMKilled,2,0,0,3,oom_killed
6,77.3,69.7,0,1,Error,0,0,0,3,probe_failure
0,24.0,65.6,1,0,Running,0,0,0,0,healthy
0,38.9,54.8,1,0,Running,0,0,0,1,healthy
2,52.9,63.2,0,126,CrashLoopBackOff,1,0,0,1,oom_killed
0,20.3,52.0,1,0,Running,0,0,0,0,healthy
3,52.8,53.9,0,0,Running,0,0,0,7,probe_failure
2,28.1,72.2,0,1,Running,0,0,0,7,probe_failure
0,33.6,46.0,1,0,Running,0,0,0,0,healthy
6,78.9,78.6,0,1,CrashLoopBackOff,0,0,0,5,probe_failure
4,86.9,70.8,0,0,Error,0,0,0,2,probe_failure
11,66.0,71.6,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
0,38.2,30.4,1,0,Running,0,0,0,0,healthy
8,74.7,73.8,0,0,Error,0,0,0,8,crash_loop
7,64.6,77.8,0,1,Error,0,0,0,4,probe_failure
2,52.8,52.9,0,1,Running,0,0,0,5,probe_failure
0,10.4,15.4,0,0,ImagePullBackOff,0,2,0,1,image_pull_error
2,28.2,66.9,0,0,CrashLoopBackOff,0,0,0,8,probe_failure
2,54.4,100.0,0,86,CrashLoopBackOff,4,0,0,2,oom_killed
0,47.4,56.0,1,0,Running,0,0,0,0,healthy
4,55.8,81.4,0,140,Error,0,0,0,2,oom_killed
3,15.1,92.3,1,141,Error,2,0,0,1,oom_killed
0,34.1,23.6,1,0,Unknown,0,0,0,1,healthy
0,29.7,12.1,0,0,ErrImagePull,0,8,0,0,image_pull_error
1,0.0,18.4,0,0,ErrImagePull,0,5,0,0,image_pull_error
4,60.0,91.5,0,138,OOMKilled,1,0,0,2,oom_killed
11,66.8,74.1,0,0,CrashLoopBackOff,0,0,0,6,probe_failure
3,43.8,65.8,0,0,Error,0,0,0,1,probe_failure
0,19.5,55.3,1,0,Running,0,0,0,0,healthy
1,18.8,32.4,1,0,Unknown,0,0,0,1,healthy
3,16.5,59.7,0,1,CrashLoopBackOff,0,0,0,5,probe_failure
0,7.1,41.5,1,0,Running,0,0,0,0,healthy
0,24.3,5.9,1,0,Unknown,0,0,0,0,healthy
1,15.2,21.2,1,0,Running,0,0,0,1,healthy
0,6.2,14.6,0,0,ImagePullBackOff,0,6,0,1,image_pull_error
3,81.4,56.2,0,0,CrashLoopBackOff,0,0,0,1,crash_loop
3,56.0,70.9,0,0,CrashLoopBackOff,0,0,0,3,crash_loop
4,72.4,89.8,0,142,OOMKilled,2,0,0,2,oom_killed
0,32.7,22.3,1,0,Running,0,0,0,0,healthy
1,5.2,16.6,0,0,Pending,0,5,0,0,image_pull_error
6,72.3,67.3,0,1,Error,0,0,0,3,probe_failure
0,15.4,28.9,0,0,Unschedulable,0,0,6,0,scheduling_failure
0,0.0,14.4,0,0,Unschedulable,0,0,1,0,scheduling_failure
1,14.8,14.1,0,0,Pending,0,0,5,0,scheduling_failure
1,33.2,61.5,1,0,Running,0,0,0,1,healthy
1,33.2,32.9,1,0,Running,0,0,0,0,healthy
0,10.9,12.9,0,0,Pending,0,7,0,0,image_pull_error
0,18.7,43.1,1,0,Running,0,0,0,0,healthy
6,64.9,69.2,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
1,20.7,61.0,1,1,CrashLoopBackOff,0,0,0,4,probe_failure
4,63.7,51.0,1,1,Error,0,0,0,3,crash_loop
5,47.7,84.7,0,138,OOMKilled,5,0,0,2,oom_killed
10,55.2,63.9,0,2,Error,0,0,0,4,image_pull_error
3,32.4,80.2,0,89,Error,0,0,0,3,oom_killed
1,14.5,15.1,0,0,ErrImagePull,0,3,0,0,image_pull_error
0,22.7,33.4,1,0,Running,0,0,0,0,healthy
8,65.1,81.5,0,1,Error,0,0,0,1,probe_failure
0,59.0,47.3,0,0,CrashLoopBackOff,0,0,0,4,probe_failure
10,74.7,87.1,0,0,CrashLoopBackOff,0,0,0,2,probe_failure
10,83.6,84.7,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
7,76.0,61.5,0,2,CrashLoopBackOff,0,0,0,6,probe_failure
8,69.9,68.5,0,1,Error,0,0,0,4,probe_failure
1,60.7,91.9,1,141,OOMKilled,4,0,0,2,oom_killed
6,76.6,66.1,0,1,Error,0,0,0,4,probe_failure
1,6.6,13.3,0,0,ContainerCreating,0,0,3,0,scheduling_failure
0,10.1,51.7,1,0,Running,0,0,0,0,healthy
0,11.7,19.1,0,0,ContainerCreating,0,0,7,0,scheduling_failure
1,6.5,75.9,0,136,CrashLoopBackOff,2,0,0,2,image_pull_error
2,67.7,67.5,0,1,Error,0,0,0,5,probe_failure
1,37.6,39.4,1,0,Unknown,0,0,0,0,oom_killed
0,16.8,48.3,1,0,Running,0,0,0,0,healthy
8,66.1,73.2,0,1,CrashLoopBackOff,0,0,0,2,probe_failure
2,42.8,57.0,0,1,Running,0,0,0,4,probe_failure
7,70.4,96.2,0,0,CrashLoopBackOff,0,0,0,3,crash_loop
7,66.1,83.1,0,1,Error,0,0,0,5,probe_failure
0,49.3,54.8,1,0,Running,0,0,0,0,healthy
0,16.6,9.3,1,0,Running,0,0,0,0,healthy
4,52.6,64.0,1,0,CrashLoopBackOff,0,0,0,5,probe_failure
5,58.1,89.8,0,143,OOMKilled,1,0,0,0,oom_killed
0,21.5,17.7,0,0,Pending,0,0,6,0,scheduling_failure
9,72.1,74.5,0,0,Error,0,0,0,3,probe_failure
0,6.1,26.3,1,0,Running,0,0,0,1,healthy
1,5.6,28.6,1,0,Running,0,0,0,0,healthy
0,38.0,51.2,1,0,Running,0,0,0,0,healthy
5,81.5,75.2,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
0,52.0,31.0,0,0,Error,0,0,0,3,probe_failure
0,8.4,15.8,0,0,Pending,0,0,8,0,scheduling_failure
0,8.8,53.6,1,0,Running,0,0,0,1,healthy
1,4.6,15.4,0,1,Pending,0,5,0,0,image_pull_error
0,65.9,71.8,0,0,Running,0,0,0,3,probe_failure
0,49.3,79.6,0,0,Running,0,0,0,8,crash_loop
2,90.3,59.2,0,0,CrashLoopBackOff,0,0,0,9,crash_loop
0,24.6,45.6,1,0,Unknown,0,0,0,0,healthy
4,53.2,55.4,0,1,Error,0,0,0,0,crash_loop
0,19.4,28.1,1,0,Running,0,0,0,0,healthy
1,94.8,96.3,0,135,Error,1,0,0,2,oom_killed
0,26.6,52.5,1,0,Unknown,0,0,0,1,healthy
3,58.5,62.7,0,0,Running,0,0,0,7,probe_failure
12,62.8,68.4,0,0,CrashLoopBackOff,0,0,0,3,crash_loop
1,20.9,7.5,0,0,ImagePullBackOff,0,5,0,0,image_pull_error
3,57.0,62.2,0,0,CrashLoopBackOff,0,0,0,12,crash_loop
0,24.5,42.5,1,0,Running,0,0,0,0,healthy
0,31.8,31.3,1,0,Running,0,0,0,0,healthy
8,79.3,73.8,0,1,CrashLoopBackOff,0,0,0,6,probe_failure
0,79.0,80.7,0,1,Error,0,0,0,2,crash_loop
0,20.5,27.6,1,0,Running,0,0,0,0,healthy
9,33.5,84.2,0,2,Running,0,0,0,0,crash_loop
6,49.6,68.3,0,2,Error,0,0,0,7,crash_loop
5,65.5,52.3,0,1,CrashLoopBackOff,0,0,0,2,probe_failure
0,25.7,47.2,1,0,Running,0,0,0,1,healthy
1,27.1,42.2,1,0,Running,0,0,0,0,healthy
3,71.2,96.8,0,136,CrashLoopBackOff,0,0,0,2,oom_killed
0,2.1,20.0,0,0,Unschedulable,0,0,5,0,scheduling_failure
8,70.8,79.2,0,1,Error,0,0,0,3,probe_failure
8,72.9,72.2,0,0,CrashLoopBackOff,0,0,0,3,probe_failure
0,11.1,19.7,0,0,Unschedulable,0,0,7,0,scheduling_failure
0,10.2,15.2,0,0,ErrImagePull,0,2,0,1,image_pull_error
7,78.4,73.3,0,1,Error,0,0,0,5,probe_failure
0,13.1,18.8,1,0,Pending,0,2,0,0,image_pull_error
6,71.0,56.6,0,1,CrashLoopBackOff,0,0,0,5,probe_failure
2,37.4,52.1,0,1,Running,0,0,0,3,probe_failure
7,79.4,57.5,0,0,CrashLoopBackOff,0,0,0,6,probe_failure
1,29.0,38.8,1,0,Unknown,0,0,0,0,healthy
0,14.6,49.8,0,0,Running,0,0,0,1,healthy
0,28.6,28.1,1,0,Unknown,0,0,0,0,crash_loop
0,6.7,34.8,1,0,Running,0,0,0,1,healthy
0,11.8,25.3,0,0,ContainerCreating,0,0,9,1,scheduling_failure
0,28.9,38.7,1,0,Unknown,0,0,0,0,healthy
5,76.0,59.7,0,1,CrashLoopBackOff,0,0,0,6,probe_failure
1,31.5,25.6,1,0,Running,0,0,0,0,healthy
5,57.5,37.7,0,0,Running,0,0,0,5,crash_loop
5,45.9,90.2,0,137,CrashLoopBackOff,3,0,0,3,oom_killed
15,47.9,69.8,0,2,CrashLoopBackOff,0,0,0,0,crash_loop
0,28.1,46.1,1,0,Unknown,0,0,0,0,healthy
1,63.9,75.2,1,0,Running,0,0,0,2,probe_failure
1,17.5,28.6,1,0,Running,0,0,0,0,healthy
2,76.4,81.0,0,133,Error,1,0,0,2,oom_killed
0,8.2,38.3,1,0,Running,0,0,0,0,healthy
0,37.7,48.2,1,0,Running,0,0,0,0,healthy
8,76.8,74.3,0,1,CrashLoopBackOff,0,0,0,5,probe_failure
7,72.1,81.0,0,2,CrashLoopBackOff,0,0,0,2,probe_failure
7,76.5,73.1,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
7,76.3,58.9,0,1,CrashLoopBackOff,0,0,0,5,probe_failure
5,76.1,63.4,1,1,CrashLoopBackOff,0,0,0,4,probe_failure
4,73.1,62.4,0,1,Error,0,0,0,6,probe_failure
1,5.4,20.8,0,0,Pending,0,0,5,0,scheduling_failure
0,34.1,53.1,0,0,Running,0,0,0,1,healthy
0,3.5,10.4,0,0,Pending,0,0,10,0,scheduling_failure
2,62.9,63.6,1,0,Running,0,0,0,6,probe_failure
0,52.0,21.5,1,0,Running,0,0,0,0,healthy
7,92.3,39.3,0,0,CrashLoopBackOff,0,0,0,0,crash_loop
4,50.6,91.6,0,137,OOMKilled,0,0,0,2,oom_killed
0,40.5,36.6,1,0,Running,0,0,0,0,healthy
1,54.6,59.1,0,1,Error,0,0,0,2,probe_failure
1,21.3,39.0,1,0,Running,0,0,0,1,healthy
0,24.8,51.8,1,0,Unknown,0,0,0,1,healthy
1,31.5,43.1,1,0,Unknown,0,0,0,0,healthy
0,23.7,33.7,1,0,Running,0,0,0,0,healthy
0,19.1,50.6,1,0,Unknown,0,0,0,0,healthy
8,83.0,60.2,0,2,CrashLoopBackOff,0,0,0,3,probe_failure
0,31.1,23.0,1,0,Running,0,0,0,0,healthy
1,18.8,38.5,1,0,Running,0,0,0,0,healthy
1,6.5,21.2,0,1,ErrImagePull,0,3,0,0,image_pull_error
3,74.5,67.1,0,83,OOMKilled,0,0,0,0,oom_killed
1,28.3,69.9,1,0,Error,0,0,0,3,probe_failure
0,8.2,7.5,0,0,Pending,0,0,9,0,scheduling_failure
0,16.0,13.5,1,0,Running,0,0,0,0,healthy
0,9.3,39.4,1,0,Unknown,0,0,0,1,healthy
0,14.2,21.1,0,0,ImagePullBackOff,0,3,0,0,image_pull_error
8,82.5,87.7,0,1,CrashLoopBackOff,0,0,0,2,probe_failure
5,86.5,54.4,0,2,Running,0,0,0,5,crash_loop
0,43.3,24.1,1,0,Running,0,0,0,1,probe_failure
3,68.8,87.5,0,86,OOMKilled,3,0,0,3,oom_killed
8,74.1,59.1,0,0,CrashLoopBackOff,0,0,0,4,probe_failure
10,74.3,71.5,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
0,29.7,30.8,1,0,Running,0,0,0,0,healthy
0,28.5,56.7,1,0,Unknown,0,0,0,1,healthy
0,3.0,34.9,1,0,Running,0,0,0,0,healthy
5,74.2,66.2,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
3,53.8,70.5,0,0,CrashLoopBackOff,0,0,0,0,probe_failure
0,7.6,17.0,0,0,Pending,0,0,4,1,scheduling_failure
0,31.9,14.6,1,0,Running,0,0,0,1,healthy
1,25.1,46.3,0,0,Error,0,0,0,9,probe_failure
1,2.3,14.7,0,0,ErrImagePull,0,6,0,0,image_pull_error
1,20.8,38.0,1,0,Running,0,0,0,0,healthy
7,76.1,84.1,0,1,Error,0,0,0,4,probe_failure
0,6.7,22.6,1,0,ImagePullBackOff,0,4,0,0,image_pull_error
0,33.4,56.7,1,0,Unknown,0,0,0,0,healthy
8,72.0,63.2,0,0,CrashLoopBackOff,0,0,0,6,probe_failure
1,29.0,58.3,0,0,CrashLoopBackOff,0,0,0,4,probe_failure
2,57.2,100.0,0,136,OOMKilled,0,0,0,3,oom_killed
10,80.8,68.9,0,1,Error,0,0,0,5,probe_failure
4,59.1,52.4,0,93,Error,0,0,0,2,oom_killed
1,41.2,24.2,1,0,Running,0,0,0,0,healthy
1,12.1,49.2,1,0,Running,0,0,0,0,healthy
0,32.3,37.6,1,0,Running,0,0,0,0,healthy
6,69.9,56.5,1,1,Error,0,0,0,3,probe_failure
0,4.8,9.1,0,1,Pending,0,5,0,0,image_pull_error
0,15.6,41.2,1,0,Running,0,0,0,1,healthy
12,76.4,67.1,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
3,30.8,57.3,1,1,Running,0,0,0,9,probe_failure
1,23.9,29.5,1,0,Running,0,0,0,0,healthy
7,68.0,46.6,0,2,Error,0,0,0,8,crash_loop
0,19.6,1.8,0,0,Pending,0,4,0,0,image_pull_error
3,46.2,40.7,0,1,Error,0,0,0,2,probe_failure
10,69.8,68.9,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
0,1.4,8.9,0,0,ContainerCreating,0,0,9,0,scheduling_failure
9,82.7,71.2,0,0,CrashLoopBackOff,0,0,0,6,probe_failure
0,16.2,48.5,1,0,Running,0,0,0,0,healthy
0,18.8,53.3,1,0,Running,0,0,0,0,healthy
10,73.0,79.8,0,1,CrashLoopBackOff,0,0,0,5,probe_failure
2,26.1,78.4,0,1,Error,0,0,0,9,probe_failure
0,33.4,33.1,1,0,Unknown,0,0,0,0,healthy
9,84.9,85.3,0,1,CrashLoopBackOff,0,0,0,5,probe_failure
0,8.8,21.1,0,0,ImagePullBackOff,0,4,0,0,image_pull_error
3,30.6,43.7,0,0,CrashLoopBackOff,0,0,0,5,probe_failure
11,68.5,44.0,1,0,Running,0,0,0,3,crash_loop
0,30.6,42.1,1,0,Running,0,0,0,0,healthy
1,51.8,33.6,1,0,Running,0,0,0,0,healthy
3,60.9,72.4,0,1,CrashLoopBackOff,0,0,0,7,probe_failure
2,93.5,85.2,0,134,CrashLoopBackOff,0,0,0,1,oom_killed
0,21.7,14.7,1,0,Running,0,0,0,0,healthy
9,82.5,66.1,0,1,Error,0,0,0,5,probe_failure
11,66.5,38.0,0,0,Error,0,0,0,5,crash_loop
0,48.6,69.3,1,0,Unknown,0,0,0,0,healthy
10,81.0,68.1,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
1,51.3,59.3,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
3,49.7,84.9,0,138,Error,2,0,0,2,oom_killed
0,37.4,54.7,1,0,Running,0,0,0,1,healthy
0,9.1,12.1,0,0,ImagePullBackOff,0,4,0,1,image_pull_error
1,6.6,43.6,1,0,Running,0,0,0,0,healthy
0,2.9,12.3,0,0,Unschedulable,0,0,6,0,scheduling_failure
0,10.1,10.6,0,0,ErrImagePull,0,4,0,0,image_pull_error
4,54.1,87.9,0,138,OOMKilled,4,0,0,1,oom_killed
0,69.3,60.5,0,0,Error,0,0,0,1,crash_loop
8,90.7,87.3,0,1,CrashLoopBackOff,0,0,0,2,probe_failure
0,57.0,79.7,0,2,CrashLoopBackOff,0,0,0,2,crash_loop
6,85.3,77.2,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
9,62.3,75.7,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
1,19.6,55.1,1,0,Running,0,0,0,0,healthy
0,11.6,16.1,0,0,ContainerCreating,0,0,9,0,scheduling_failure
1,15.5,57.7,1,0,Running,0,0,0,0,healthy
0,4.7,15.8,1,0,Unknown,0,0,0,1,healthy
0,31.5,37.7,1,0,Running,0,0,0,1,healthy
0,6.4,16.5,0,0,Pending,0,0,0,0,image_pull_error
0,4.2,10.2,0,0,Pending,0,0,5,1,scheduling_failure
0,50.0,24.3,1,0,Running,0,0,0,0,healthy
9,70.0,79.6,0,1,CrashLoopBackOff,0,0,0,6,probe_failure
8,74.6,90.4,0,0,Error,0,0,0,3,probe_failure
18,51.5,63.8,0,0,Error,0,0,0,2,crash_loop
0,48.7,59.8,0,1,Error,0,0,0,4,probe_failure
5,73.3,97.3,0,89,OOMKilled,3,0,0,3,oom_killed
0,27.2,65.3,1,0,Running,0,0,0,0,healthy
0,14.1,21.1,1,0,Running,0,0,0,0,healthy
1,11.2,10.0,0,0,Pending,0,0,5,0,scheduling_failure
2,39.9,67.9,0,0,CrashLoopBackOff,0,0,0,6,probe_failure
0,13.6,12.4,0,0,Pending,0,6,0,1,image_pull_error
0,13.3,23.2,1,0,Unknown,0,0,0,0,healthy
1,17.5,25.8,1,0,Running,0,0,0,0,healthy
1,7.5,13.1,0,0,ErrImagePull,0,3,0,0,image_pull_error
0,28.8,41.8,1,0,Unknown,0,0,0,0,healthy
0,28.0,55.9,1,0,Running,0,0,0,1,healthy
0,31.7,38.4,1,0,Unknown,0,0,0,1,healthy
0,8.2,46.8,1,0,Running,0,0,0,0,healthy
0,24.0,31.1,1,0,Running,0,0,0,0,healthy
1,65.2,95.2,0,135,OOMKilled,3,0,0,1,oom_killed
7,0.6,96.1,0,1,Error,0,0,0,5,crash_loop
8,71.9,68.1,0,1,CrashLoopBackOff,0,0,0,6,probe_failure
10,80.8,67.0,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
3,81.7,69.3,0,0,Running,0,0,0,6,probe_failure
1,40.2,100.0,0,139,CrashLoopBackOff,2,0,0,2,oom_killed
1,10.6,16.9,0,0,Pending,0,0,5,0,scheduling_failure
0,16.5,35.1,0,0,Pending,0,0,8,0,scheduling_failure
7,74.2,66.1,0,0,CrashLoopBackOff,0,0,0,4,probe_failure
7,71.8,57.7,0,2,CrashLoopBackOff,0,0,0,4,probe_failure
1,43.0,72.0,0,92,Error,3,0,0,4,oom_killed
3,52.7,70.9,1,1,CrashLoopBackOff,0,0,0,3,probe_failure
1,3.8,15.5,0,0,Pending,0,0,5,0,scheduling_failure
0,5.2,10.1,0,0,Pending,0,1,0,0,image_pull_error
0,8.1,45.5,1,0,Running,0,0,0,1,healthy
0,16.1,29.2,1,0,Running,0,0,0,0,healthy
1,22.4,19.7,1,0,Unknown,0,0,0,1,healthy
2,29.5,42.8,0,0,Error,0,0,0,5,probe_failure
0,26.0,62.4,1,0,Running,0,0,0,1,healthy
0,23.0,55.6,1,0,Running,0,0,0,0,healthy
9,74.1,72.4,0,1,CrashLoopBackOff,0,0,0,5,probe_failure
1,23.7,30.1,1,0,Unknown,0,0,0,0,healthy
0,9.2,5.9,0,1,Pending,0,6,0,0,image_pull_error
9,53.8,68.6,0,0,CrashLoopBackOff,0,0,0,1,crash_loop
0,29.0,36.6,1,0,Running,0,0,0,0,healthy
1,60.8,76.4,1,138,OOMKilled,2,0,0,2,oom_killed
9,70.3,80.7,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
9,89.5,64.9,0,1,CrashLoopBackOff,0,0,0,0,probe_failure
0,27.8,51.5,1,0,Running,0,0,0,0,healthy
1,5.4,20.7,1,0,Running,0,0,0,1,healthy
1,24.8,42.4,1,0,Running,0,0,0,1,healthy
0,5.6,17.0,0,0,Unschedulable,0,0,6,1,oom_killed
1,55.0,54.5,0,1,Error,0,0,0,7,probe_failure
7,80.7,69.6,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
3,49.1,87.5,0,134,CrashLoopBackOff,1,0,0,2,oom_killed
0,12.2,43.0,1,0,Running,0,0,0,0,healthy
0,43.5,53.9,1,0,Running,0,0,0,0,healthy
10,72.5,74.3,0,1,CrashLoopBackOff,0,0,0,5,probe_failure
5,56.3,24.2,0,2,CrashLoopBackOff,0,0,0,2,crash_loop
0,16.9,18.1,0,0,Unschedulable,0,0,6,1,scheduling_failure
0,30.0,32.5,1,0,Running,0,0,0,0,healthy
0,33.5,54.7,1,0,Unknown,0,0,0,0,healthy
0,9.5,16.5,0,0,Pending,0,0,9,0,scheduling_failure
2,43.1,54.6,1,0,CrashLoopBackOff,0,0,0,7,probe_failure
8,72.7,72.4,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
9,81.0,57.2,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
9,77.0,74.8,1,1,CrashLoopBackOff,0,0,0,4,probe_failure
6,58.1,55.4,0,0,CrashLoopBackOff,0,0,0,5,crash_loop
0,15.2,33.0,1,0,Unknown,0,0,0,0,healthy
1,21.8,41.1,1,0,Running,0,0,0,1,healthy
0,17.2,58.6,1,0,Running,0,0,0,0,healthy
7,80.8,76.7,0,1,Error,0,0,0,5,probe_failure
7,88.9,75.3,0,1,CrashLoopBackOff,0,0,0,6,probe_failure
1,22.4,41.2,1,0,Running,0,0,0,0,healthy
0,14.8,22.9,1,0,Unknown,0,0,0,1,healthy
0,10.1,18.1,0,1,ErrImagePull,0,5,0,0,image_pull_error
6,76.4,70.3,0,1,CrashLoopBackOff,0,0,0,2,probe_failure
0,9.1,60.5,1,0,Running,0,0,0,0,healthy
1,24.7,27.9,1,0,Running,0,0,0,0,healthy
7,54.7,72.0,0,143,OOMKilled,3,0,0,2,oom_killed
4,63.4,69.5,0,1,Error,0,0,0,4,probe_failure
0,32.2,52.7,1,0,Running,0,0,0,1,healthy
0,19.8,31.9,1,0,Unknown,0,0,0,0,healthy
1,15.4,32.5,1,0,Running,0,0,0,0,healthy
1,21.3,41.7,1,0,Running,0,0,0,0,healthy
0,42.7,54.8,0,0,Running,0,0,0,6,probe_failure
1,24.4,61.2,1,0,Running,0,0,0,1,healthy
1,40.8,35.5,1,0,Unknown,0,0,0,0,healthy
0,67.7,75.8,0,0,CrashLoopBackOff,0,0,0,6,probe_failure
0,24.5,44.7,1,0,Unknown,0,0,0,1,healthy
2,73.1,86.6,1,97,CrashLoopBackOff,2,0,0,2,oom_killed
7,99.4,49.4,0,1,Error,0,0,0,4,crash_loop
1,34.0,48.2,1,0,Unknown,0,0,0,1,healthy
10,63.4,49.1,0,0,CrashLoopBackOff,0,0,0,2,crash_loop
0,5.5,37.5,1,0,Running,0,0,0,1,healthy
5,70.5,46.3,0,3,Running,0,0,0,3,crash_loop
9,71.8,87.4,0,0,CrashLoopBackOff,0,0,0,3,probe_failure
2,40.7,49.5,1,0,CrashLoopBackOff,0,0,0,1,probe_failure
2,50.0,65.0,0,0,CrashLoopBackOff,0,0,0,1,probe_failure
0,10.8,46.2,1,0,Running,0,0,0,0,healthy
1,25.1,52.9,1,0,Running,0,0,0,0,healthy
0,14.3,12.7,0,0,Pending,0,4,0,0,image_pull_error
3,48.8,45.6,0,0,Error,0,0,0,0,crash_loop
0,56.5,25.6,1,0,Running,0,0,0,0,healthy
10,70.1,66.3,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
6,69.9,75.0,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
0,67.7,34.3,1,0,Unknown,0,0,0,0,healthy
0,20.5,30.0,1,0,Running,0,0,0,0,healthy
0,14.9,15.8,0,0,Pending,0,0,9,0,scheduling_failure
